source_id,trait,mu,n,sd,source,se
Paspalum dilatatum,abaxial_stomatal_length_um,35.3,NA,NA,kawamitsu_stomatal_1996,NA
Paspalum distichum,adaxial_stomatal_density_mm2,142.6,NA,NA,kawamitsu_stomatal_1996,NA
Paspalum distichum,abaxial_stomatal_density_mm2,117.6,NA,NA,kawamitsu_stomatal_1996,NA
Paspalum distichum,adaxial_stomatal_length_um,35,NA,NA,kawamitsu_stomatal_1996,NA
Paspalum distichum,abaxial_stomatal_length_um,34.4,NA,NA,kawamitsu_stomatal_1996,NA
Pennisetum alopecuroides,adaxial_stomatal_density_mm2,177.2,NA,NA,kawamitsu_stomatal_1996,NA
Pennisetum alopecuroides,abaxial_stomatal_density_mm2,96.3,NA,NA,kawamitsu_stomatal_1996,NA
Pennisetum alopecuroides,adaxial_stomatal_length_um,28.8,NA,NA,kawamitsu_stomatal_1996,NA
Pennisetum alopecuroides,abaxial_stomatal_length_um,31.5,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum officinarum cv. Badira,adaxial_stomatal_density_mm2,137.1,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum officinarum cv. Badira,abaxial_stomatal_density_mm2,292.2,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum officinarum cv. Badira,adaxial_stomatal_length_um,37.3,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum officinarum cv. Badira,abaxial_stomatal_length_um,37.4,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum sinense cv. Yomitanzan,adaxial_stomatal_density_mm2,104.8,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum sinense cv. Yomitanzan,abaxial_stomatal_density_mm2,182,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum sinense cv. Yomitanzan,adaxial_stomatal_length_um,39.2,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum sinense cv. Yomitanzan,abaxial_stomatal_length_um,41,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum spontaneum cv. Tainan,adaxial_stomatal_density_mm2,47.5,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum spontaneum cv. Tainan,abaxial_stomatal_density_mm2,169.1,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum spontaneum cv. Tainan,adaxial_stomatal_length_um,42.4,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum spontaneum cv. Tainan,abaxial_stomatal_length_um,39.7,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum spp. cv. NCo310,adaxial_stomatal_density_mm2,95.1,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum spp. cv. NCo310,abaxial_stomatal_density_mm2,176.7,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum spp. cv. NCo310,adaxial_stomatal_length_um,44.6,NA,NA,kawamitsu_stomatal_1996,NA
Saccharum spp. cv. NCo310,abaxial_stomatal_length_um,45.6,NA,NA,kawamitsu_stomatal_1996,NA
Sorghum bicolor,adaxial_stomatal_density_mm2,80.5,NA,NA,kawamitsu_stomatal_1996,NA
Sorghum bicolor,abaxial_stomatal_density_mm2,127.4,NA,NA,kawamitsu_stomatal_1996,NA
Sorghum bicolor,adaxial_stomatal_length_um,39.5,NA,NA,kawamitsu_stomatal_1996,NA
Sorghum bicolor,abaxial_stomatal_length_um,40,NA,NA,kawamitsu_stomatal_1996,NA
Sorghum sudanense,adaxial_stomatal_density_mm2,94.7,NA,NA,kawamitsu_stomatal_1996,NA
Sorghum sudanense,abaxial_stomatal_density_mm2,116.6,NA,NA,kawamitsu_stomatal_1996,NA
Sorghum sudanense,adaxial_stomatal_length_um,30.6,NA,NA,kawamitsu_stomatal_1996,NA
Sorghum sudanense,abaxial_stomatal_length_um,31.5,NA,NA,kawamitsu_stomatal_1996,NA
Stenotaphrum seundatum,adaxial_stomatal_density_mm2,55.9,NA,NA,kawamitsu_stomatal_1996,NA
Stenotaphrum seundatum,abaxial_stomatal_density_mm2,46.6,NA,NA,kawamitsu_stomatal_1996,NA
Stenotaphrum seundatum,adaxial_stomatal_length_um,36.3,NA,NA,kawamitsu_stomatal_1996,NA
Stenotaphrum seundatum,abaxial_stomatal_length_um,36.4,NA,NA,kawamitsu_stomatal_1996,NA
Vetiveria sp.,adaxial_stomatal_density_mm2,89,NA,NA,kawamitsu_stomatal_1996,NA
Vetiveria sp.,abaxial_stomatal_density_mm2,136.4,NA,NA,kawamitsu_stomatal_1996,NA
Vetiveria sp.,adaxial_stomatal_length_um,33.1,NA,NA,kawamitsu_stomatal_1996,NA
Vetiveria sp.,abaxial_stomatal_length_um,33.9,NA,NA,kawamitsu_stomatal_1996,NA
Zea mays,adaxial_stomatal_density_mm2,77.7,NA,NA,kawamitsu_stomatal_1996,NA
Zea mays,abaxial_stomatal_density_mm2,112.4,NA,NA,kawamitsu_stomatal_1996,NA
Zea mays,adaxial_stomatal_length_um,49.3,NA,NA,kawamitsu_stomatal_1996,NA
Zea mays,abaxial_stomatal_length_um,48.8,NA,NA,kawamitsu_stomatal_1996,NA
Arundo donax,adaxial_stomatal_density_mm2,212.6,NA,NA,kawamitsu_stomatal_1996,NA
Arundo donax,abaxial_stomatal_density_mm2,300.6,NA,NA,kawamitsu_stomatal_1996,NA
Arundo donax,adaxial_stomatal_length_um,31.9,NA,NA,kawamitsu_stomatal_1996,NA
Arundo donax,abaxial_stomatal_length_um,33.5,NA,NA,kawamitsu_stomatal_1996,NA
Agropyron tsukusiense,adaxial_stomatal_density_mm2,50.7,NA,NA,kawamitsu_stomatal_1996,NA
Agropyron tsukusiense,abaxial_stomatal_density_mm2,24.3,NA,NA,kawamitsu_stomatal_1996,NA
Agropyron tsukusiense,adaxial_stomatal_length_um,54.8,NA,NA,kawamitsu_stomatal_1996,NA
Agropyron tsukusiense,abaxial_stomatal_length_um,54,NA,NA,kawamitsu_stomatal_1996,NA
Avena sativa,adaxial_stomatal_density_mm2,63.4,NA,NA,kawamitsu_stomatal_1996,NA
Avena sativa,abaxial_stomatal_density_mm2,54.2,NA,NA,kawamitsu_stomatal_1996,NA
Avena sativa,adaxial_stomatal_length_um,60.6,NA,NA,kawamitsu_stomatal_1996,NA
Avena sativa,abaxial_stomatal_length_um,57.7,NA,NA,kawamitsu_stomatal_1996,NA
Bromus catharticus,adaxial_stomatal_density_mm2,47.4,NA,NA,kawamitsu_stomatal_1996,NA
Bromus catharticus,abaxial_stomatal_density_mm2,35.2,NA,NA,kawamitsu_stomatal_1996,NA
Bromus catharticus,adaxial_stomatal_length_um,57,NA,NA,kawamitsu_stomatal_1996,NA
Bromus catharticus,abaxial_stomatal_length_um,58.4,NA,NA,kawamitsu_stomatal_1996,NA
Hordeum vulgare var hexasrichon,adaxial_stomatal_density_mm2,28.5,NA,NA,kawamitsu_stomatal_1996,NA
Hordeum vulgare var hexasrichon,abaxial_stomatal_density_mm2,22.9,NA,NA,kawamitsu_stomatal_1996,NA
Hordeum vulgare var hexasrichon,adaxial_stomatal_length_um,61.4,NA,NA,kawamitsu_stomatal_1996,NA
Hordeum vulgare var hexasrichon,abaxial_stomatal_length_um,62,NA,NA,kawamitsu_stomatal_1996,NA
Phalaris arundinacea,adaxial_stomatal_density_mm2,178.5,NA,NA,kawamitsu_stomatal_1996,NA
Phalaris arundinacea,abaxial_stomatal_density_mm2,168.7,NA,NA,kawamitsu_stomatal_1996,NA
Phalaris arundinacea,adaxial_stomatal_length_um,27.9,NA,NA,kawamitsu_stomatal_1996,NA
Phalaris arundinacea,abaxial_stomatal_length_um,27.8,NA,NA,kawamitsu_stomatal_1996,NA
Hymenachne indica,adaxial_stomatal_density_mm2,114.4,NA,NA,kawamitsu_stomatal_1996,NA
Hymenachne indica,abaxial_stomatal_density_mm2,89.3,NA,NA,kawamitsu_stomatal_1996,NA
Hymenachne indica,adaxial_stomatal_length_um,58.5,NA,NA,kawamitsu_stomatal_1996,NA
Hymenachne indica,abaxial_stomatal_length_um,60.1,NA,NA,kawamitsu_stomatal_1996,NA
Panicum bisulcatum,adaxial_stomatal_density_mm2,240.7,NA,NA,kawamitsu_stomatal_1996,NA
Panicum bisulcatum,abaxial_stomatal_density_mm2,197.3,NA,NA,kawamitsu_stomatal_1996,NA
Panicum bisulcatum,adaxial_stomatal_length_um,35.8,NA,NA,kawamitsu_stomatal_1996,NA
Panicum bisulcatum,abaxial_stomatal_length_um,37.1,NA,NA,kawamitsu_stomatal_1996,NA
Zizania latifolia,adaxial_stomatal_density_mm2,512.9,NA,NA,kawamitsu_stomatal_1996,NA
Zizania latifolia,abaxial_stomatal_density_mm2,606,NA,NA,kawamitsu_stomatal_1996,NA
Zizania latifolia,adaxial_stomatal_length_um,15.7,NA,NA,kawamitsu_stomatal_1996,NA
Zizania latifolia,abaxial_stomatal_length_um,16.4,NA,NA,kawamitsu_stomatal_1996,NA
Abies pindrow,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Abies pindrow,abaxial_stomatal_density_mm2,16,4,2,khan_taxonomic_2019,1
Abies pindrow,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Abies pindrow,abaxial_stomatal_length_um,31.25,4,3.4,khan_taxonomic_2019,1.7
Abies pindrow,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Abies pindrow,abaxial_stomatal_width_um,15.5,4,2.8,khan_taxonomic_2019,1.4
Abies spectabilis,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Abies spectabilis,abaxial_stomatal_density_mm2,4.8,4,1.2,khan_taxonomic_2019,0.6
Abies spectabilis,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Abies spectabilis,abaxial_stomatal_length_um,58,4,9.2,khan_taxonomic_2019,4.6
Abies spectabilis,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Abies spectabilis,abaxial_stomatal_width_um,32.5,4,6.2,khan_taxonomic_2019,3.1
Araucaria columnaris,adaxial_stomatal_density_mm2,9.4,4,1.4,khan_taxonomic_2019,0.7
Araucaria columnaris,abaxial_stomatal_density_mm2,14.4,4,2.04,khan_taxonomic_2019,1.02
Araucaria columnaris,adaxial_stomatal_length_um,27.6,4,2,khan_taxonomic_2019,1
Araucaria columnaris,abaxial_stomatal_length_um,34,4,2.4,khan_taxonomic_2019,1.2
Araucaria columnaris,adaxial_stomatal_width_um,12.8,4,3,khan_taxonomic_2019,1.5
Araucaria columnaris,abaxial_stomatal_width_um,7.25,4,1.6,khan_taxonomic_2019,0.8
Araucaria cunninghamii,adaxial_stomatal_density_mm2,5,4,1,khan_taxonomic_2019,0.5
Araucaria cunninghamii,abaxial_stomatal_density_mm2,5.4,4,2.04,khan_taxonomic_2019,1.02
Araucaria cunninghamii,adaxial_stomatal_length_um,33.4,4,5.8,khan_taxonomic_2019,2.9
Araucaria cunninghamii,abaxial_stomatal_length_um,23.2,4,3.6,khan_taxonomic_2019,1.8
Araucaria cunninghamii,adaxial_stomatal_width_um,15,4,2.6,khan_taxonomic_2019,1.3
Araucaria cunninghamii,abaxial_stomatal_width_um,10.8,4,2.4,khan_taxonomic_2019,1.2
Araucaria heterophylla,adaxial_stomatal_density_mm2,5.4,4,1,khan_taxonomic_2019,0.5
Araucaria heterophylla,abaxial_stomatal_density_mm2,11,4,2.4,khan_taxonomic_2019,1.2
Araucaria heterophylla,adaxial_stomatal_length_um,31.5,4,4.4,khan_taxonomic_2019,2.2
Araucaria heterophylla,abaxial_stomatal_length_um,34,4,3,khan_taxonomic_2019,1.5
Araucaria heterophylla,adaxial_stomatal_width_um,23.1,4,9,khan_taxonomic_2019,4.5
Araucaria heterophylla,abaxial_stomatal_width_um,21.5,4,8.8,khan_taxonomic_2019,4.4
Cedrus deodara,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Cedrus deodara,abaxial_stomatal_density_mm2,12.6,4,2,khan_taxonomic_2019,1
Cedrus deodara,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Cedrus deodara,abaxial_stomatal_length_um,29.25,4,3.2,khan_taxonomic_2019,1.6
Cedrus deodara,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Cedrus deodara,abaxial_stomatal_width_um,38.5,4,2.4,khan_taxonomic_2019,1.2
Cupressus arizonica,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Cupressus arizonica,abaxial_stomatal_density_mm2,29,4,7,khan_taxonomic_2019,3.5
Cupressus arizonica,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Cupressus arizonica,abaxial_stomatal_length_um,28.5,4,6,khan_taxonomic_2019,3
Cupressus arizonica,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Cupressus arizonica,abaxial_stomatal_width_um,13,4,2.8,khan_taxonomic_2019,1.4
Cupressus funebris,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Cupressus funebris,abaxial_stomatal_density_mm2,22.4,4,7.6,khan_taxonomic_2019,3.8
Cupressus funebris,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Cupressus funebris,abaxial_stomatal_length_um,28.5,4,3,khan_taxonomic_2019,1.5
Cupressus funebris,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Cupressus funebris,abaxial_stomatal_width_um,13.75,4,2.6,khan_taxonomic_2019,1.3
Cupressus macrocarpa,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Cupressus macrocarpa,abaxial_stomatal_density_mm2,7,4,1.2,khan_taxonomic_2019,0.6
Cupressus macrocarpa,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Cupressus macrocarpa,abaxial_stomatal_length_um,19.3,4,2.2,khan_taxonomic_2019,1.1
Cupressus macrocarpa,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Cupressus macrocarpa,abaxial_stomatal_width_um,10.7,4,2.2,khan_taxonomic_2019,1.1
Cupressus sempervirens,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Cupressus sempervirens,abaxial_stomatal_density_mm2,28.8,4,6.6,khan_taxonomic_2019,3.3
Cupressus sempervirens,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Cupressus sempervirens,abaxial_stomatal_length_um,23.2,4,4.6,khan_taxonomic_2019,2.3
Cupressus sempervirens,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Cupressus sempervirens,abaxial_stomatal_width_um,10.8,4,2.8,khan_taxonomic_2019,1.4
Cupressus torulosa,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Cupressus torulosa,abaxial_stomatal_density_mm2,11.8,4,2.2,khan_taxonomic_2019,1.1
Cupressus torulosa,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Cupressus torulosa,abaxial_stomatal_length_um,21,4,2.4,khan_taxonomic_2019,1.2
Cupressus torulosa,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Cupressus torulosa,abaxial_stomatal_width_um,12,4,1.8,khan_taxonomic_2019,0.9
Cycas revoluta,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Cycas revoluta,abaxial_stomatal_density_mm2,31.4,4,8.4,khan_taxonomic_2019,4.2
Cycas revoluta,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Cycas revoluta,abaxial_stomatal_length_um,12.8,4,4,khan_taxonomic_2019,2
Cycas revoluta,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Cycas revoluta,abaxial_stomatal_width_um,4.2,4,0.8,khan_taxonomic_2019,0.4
Cycas rumphii,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Cycas rumphii,abaxial_stomatal_density_mm2,10.4,4,1,khan_taxonomic_2019,0.5
Cycas rumphii,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Cycas rumphii,abaxial_stomatal_length_um,6.8,4,0.4,khan_taxonomic_2019,0.2
Cycas rumphii,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Cycas rumphii,abaxial_stomatal_width_um,5.6,4,0.8,khan_taxonomic_2019,0.4
Dioon spinulosum,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Dioon spinulosum,abaxial_stomatal_density_mm2,1.8,4,0.6,khan_taxonomic_2019,0.3
Dioon spinulosum,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Dioon spinulosum,abaxial_stomatal_length_um,34.75,4,2.6,khan_taxonomic_2019,1.3
Dioon spinulosum,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Dioon spinulosum,abaxial_stomatal_width_um,8.75,4,2.2,khan_taxonomic_2019,1.1
Ephedra foliata,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Ephedra foliata,abaxial_stomatal_density_mm2,12.4,4,1.8,khan_taxonomic_2019,0.9
Ephedra foliata,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra foliata,abaxial_stomatal_length_um,11.5,4,2.4,khan_taxonomic_2019,1.2
Ephedra foliata,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra foliata,abaxial_stomatal_width_um,13.5,4,2.4,khan_taxonomic_2019,1.2
Ephedra gerardiana,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Ephedra gerardiana,abaxial_stomatal_density_mm2,11.8,4,1.8,khan_taxonomic_2019,0.9
Ephedra gerardiana,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra gerardiana,abaxial_stomatal_length_um,15,4,2,khan_taxonomic_2019,1
Ephedra gerardiana,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra gerardiana,abaxial_stomatal_width_um,10.8,4,1.2,khan_taxonomic_2019,0.6
Ephedra intermedia,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Ephedra intermedia,abaxial_stomatal_density_mm2,7.2,4,1.2,khan_taxonomic_2019,0.6
Ephedra intermedia,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra intermedia,abaxial_stomatal_length_um,28.1,4,2.2,khan_taxonomic_2019,1.1
Ephedra intermedia,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra intermedia,abaxial_stomatal_width_um,19.7,4,5,khan_taxonomic_2019,2.5
Ephedra major,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Ephedra major,abaxial_stomatal_density_mm2,6,4,2,khan_taxonomic_2019,1
Ephedra major,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra major,abaxial_stomatal_length_um,5.2,4,0.2,khan_taxonomic_2019,0.1
Ephedra major,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra major,abaxial_stomatal_width_um,3.5,4,0.6,khan_taxonomic_2019,0.3
Ephedra monosperma,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Ephedra monosperma,abaxial_stomatal_density_mm2,8.4,4,2.6,khan_taxonomic_2019,1.3
Ephedra monosperma,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra monosperma,abaxial_stomatal_length_um,10.4,4,1.8,khan_taxonomic_2019,0.9
Ephedra monosperma,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra monosperma,abaxial_stomatal_width_um,3.4,4,0.2,khan_taxonomic_2019,0.1
Ephedra pachyclada,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Ephedra pachyclada,abaxial_stomatal_density_mm2,6.2,4,1.4,khan_taxonomic_2019,0.7
Ephedra pachyclada,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra pachyclada,abaxial_stomatal_length_um,4.8,4,0.6,khan_taxonomic_2019,0.3
Ephedra pachyclada,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra pachyclada,abaxial_stomatal_width_um,3.6,4,1,khan_taxonomic_2019,0.5
Ephedra przewalskyi,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Ephedra przewalskyi,abaxial_stomatal_density_mm2,6.2,4,1,khan_taxonomic_2019,0.5
Ephedra przewalskyi,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra przewalskyi,abaxial_stomatal_length_um,6.85,4,1.2,khan_taxonomic_2019,0.6
Ephedra przewalskyi,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra przewalskyi,abaxial_stomatal_width_um,3.25,4,1.4,khan_taxonomic_2019,0.7
Ephedra regeliana,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Ephedra regeliana,abaxial_stomatal_density_mm2,11.6,4,2.4,khan_taxonomic_2019,1.2
Ephedra regeliana,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra regeliana,abaxial_stomatal_length_um,26,4,4.6,khan_taxonomic_2019,2.3
Ephedra regeliana,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Ephedra regeliana,abaxial_stomatal_width_um,8.4,4,0.8,khan_taxonomic_2019,0.4
Ginkgo biloba,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Ginkgo biloba,abaxial_stomatal_density_mm2,12.4,4,3.4,khan_taxonomic_2019,1.7
Ginkgo biloba,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Ginkgo biloba,abaxial_stomatal_length_um,25.6,4,3.4,khan_taxonomic_2019,1.7
Ginkgo biloba,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Ginkgo biloba,abaxial_stomatal_width_um,24.8,4,5.4,khan_taxonomic_2019,2.7
Juniperus chinensis,adaxial_stomatal_density_mm2,23.4,4,3.2,khan_taxonomic_2019,1.6
Juniperus chinensis,abaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Juniperus chinensis,adaxial_stomatal_length_um,34,4,2.2,khan_taxonomic_2019,1.1
Juniperus chinensis,abaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Juniperus chinensis,adaxial_stomatal_width_um,10.25,4,2,khan_taxonomic_2019,1
Juniperus chinensis,abaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Juniperus communis,adaxial_stomatal_density_mm2,31.4,4,8.4,khan_taxonomic_2019,4.2
Juniperus communis,abaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Juniperus communis,adaxial_stomatal_length_um,12.8,4,3.8,khan_taxonomic_2019,1.9
Juniperus communis,abaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Juniperus communis,adaxial_stomatal_width_um,4.2,4,0.6,khan_taxonomic_2019,0.3
Juniperus communis,abaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Juniperus excelsa,adaxial_stomatal_density_mm2,6.6,4,1.2,khan_taxonomic_2019,0.6
Juniperus excelsa,abaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Juniperus excelsa,adaxial_stomatal_length_um,5.9,4,0.6,khan_taxonomic_2019,0.3
Juniperus excelsa,abaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Juniperus excelsa,adaxial_stomatal_width_um,4.8,4,0.6,khan_taxonomic_2019,0.3
Juniperus excelsa,abaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Juniperus horizontalis,adaxial_stomatal_density_mm2,12.8,4,3,khan_taxonomic_2019,1.5
Juniperus horizontalis,abaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Juniperus horizontalis,adaxial_stomatal_length_um,25,4,4.4,khan_taxonomic_2019,2.2
Juniperus horizontalis,abaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Juniperus horizontalis,adaxial_stomatal_width_um,10.5,4,1.2,khan_taxonomic_2019,0.6
Juniperus horizontalis,abaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Juniperus pseudosabina,adaxial_stomatal_density_mm2,17.4,4,2.6,khan_taxonomic_2019,1.3
Juniperus pseudosabina,abaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Juniperus pseudosabina,adaxial_stomatal_length_um,25,4,2.6,khan_taxonomic_2019,1.3
Juniperus pseudosabina,abaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Juniperus pseudosabina,adaxial_stomatal_width_um,10.5,4,1,khan_taxonomic_2019,0.5
Juniperus pseudosabina,abaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Juniperus squamata,adaxial_stomatal_density_mm2,15.4,4,1.6,khan_taxonomic_2019,0.8
Juniperus squamata,abaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Juniperus squamata,adaxial_stomatal_length_um,13.8,4,1.8,khan_taxonomic_2019,0.9
Juniperus squamata,abaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Juniperus squamata,adaxial_stomatal_width_um,13.6,4,3.6,khan_taxonomic_2019,1.8
Juniperus squamata,abaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Metasequoia glyptostroboides,adaxial_stomatal_density_mm2,NA,4,NA,khan_taxonomic_2019,NA
Metasequoia glyptostroboides,abaxial_stomatal_density_mm2,11.2,4,2.2,khan_taxonomic_2019,1.1
Metasequoia glyptostroboides,adaxial_stomatal_length_um,NA,4,NA,khan_taxonomic_2019,NA
Metasequoia glyptostroboides,abaxial_stomatal_length_um,42,4,8.2,khan_taxonomic_2019,4.1
Metasequoia glyptostroboides,adaxial_stomatal_width_um,NA,4,NA,khan_taxonomic_2019,NA
Metasequoia glyptostroboides,abaxial_stomatal_width_um,43,4,4.2,khan_taxonomic_2019,2.1
Picea smithiana,adaxial_stomatal_density_mm2,10.8,4,2.8,khan_taxonomic_2019,1.4
Picea smithiana,abaxial_stomatal_density_mm2,19.4,4,3.4,khan_taxonomic_2019,1.7
Picea smithiana,adaxial_stomatal_length_um,23.2,4,5,khan_taxonomic_2019,2.5
Picea smithiana,abaxial_stomatal_length_um,29.5,4,1.8,khan_taxonomic_2019,0.9
Picea smithiana,adaxial_stomatal_width_um,17.3,4,1.4,khan_taxonomic_2019,0.7
Picea smithiana,abaxial_stomatal_width_um,23.5,4,3.2,khan_taxonomic_2019,1.6
Pinus brutia,adaxial_stomatal_density_mm2,5.4,4,1.8,khan_taxonomic_2019,0.9
