resolved_name,family,source,source_id,abaxial_stomatal_density_mm2,adaxial_stomatal_density_mm2,abaxial_stomatal_length_um,adaxial_stomatal_length_um,phy_name,grass,c,h,j,m,b,abaxial_stomatal_area_um2,adaxial_stomatal_area_um2,abaxial_gmax,adaxial_gmax,abaxial_fs,adaxial_fs,genus,subspecies,chromostome_number_2n,ploidy_level_x,c_value_reference,c_value_note,dna_amount_2c_pg
Euphorbia_helioscopia,Euphorbiaceae,siddiqi_contribution_1991,Euphorbia helioscopia,107,105,28,21,Euphorbia_helioscopia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,392,220.5,1.0174553235362003,0.7488281002661287,0.041944,0.0231525,Euphorbia,NA,NA,4,vesely_nutrient_2013,NA,1.78
Euphorbia_hirta,Euphorbiaceae,sporck_hawaiian_2011,Euphorbia hirta,426.035503,265.0887574,11.428571428,15.155279504,Euphorbia_hirta,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,65.30612244244898,114.84124842218124,1.6535269522071303,1.3643594369279768,0.02782272672374834,0.030443123842500735,Euphorbia,NA,NA,NA,bennett_dna_1998,NA,1.4
Euphorbia_hypericifolia,Euphorbiaceae,sporck_hawaiian_2011,Euphorbia hypericifolia,134.9112426,194.0828402,13.664596274,11.428571428,Euphorbia_hypericifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,93.36059566570735,65.30612244244898,0.6260636467459859,0.7532733891231819,0.012595393971136752,0.012674797726079459,Euphorbia,NA,NA,NA,NA,NA,NA
Euphorbia_kanaorica,Euphorbiaceae,siddiqi_contribution_1991,Euphorbia kanaorica,107,173,21.4,23.1,Euphorbia_kanaorica,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,228.97999999999996,266.805,0.7776265687026672,1.3571617855299456,0.024500859999999996,0.046157265,Euphorbia,NA,NA,NA,NA,NA,NA
Euphorbia_kuwaleana,Euphorbiaceae,sporck_hawaiian_2011,Euphorbia kuwaleana,26.03550296,123.0769231,27.08074534,20.86956522,Euphorbia_kuwaleana,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,366.68338408496584,217.76937623591678,0.2394418859411402,0.8722953779174808,0.009546786331726944,0.026802384772522895,Euphorbia,NA,NA,NA,NA,NA,NA
Euphorbia_micractina,Euphorbiaceae,siddiqi_contribution_1991,Euphorbia micractina,202,116,24,26.4,Euphorbia_micractina,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,288,348.47999999999996,1.6464030068436242,1.0400050676893389,0.058176,0.04042368,Euphorbia,NA,NA,NA,NA,NA,NA
Euphorbia_multiformis,Euphorbiaceae,sporck_hawaiian_2011,Euphorbia multiformis var. microphylla,61.53846154,89.9408284,25.83850932,18.881987578,Euphorbia_multiformis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,333.8142819398634,178.26472744787316,0.5399923767183108,0.5767374200137838,0.020542417350659,0.01603327726116193,NA,NA,NA,NA,NA,NA,NA
Euphorbia_prostrata,Euphorbiaceae,sporck_hawaiian_2011,Euphorbia prostrata,227.2189349,392.8994083,10.434782608,9.689440994,Euphorbia_prostrata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,54.44234403810965,46.94263338810385,0.8051957331171463,1.2928663633758517,0.01237033142579864,0.018443732882229825,Euphorbia,NA,NA,NA,NA,NA,NA
Euphorbia_tirucalli,Euphorbiaceae,siddiqi_contribution_1991,Euphorbia tirucalli,289,184,24.5,19.2,Euphorbia_tirucalli,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,300.125,184.32,2.4045702330767913,1.1997550624127797,0.086736125,0.03391488,Euphorbia,NA,NA,NA,NA,NA,NA
Fagopyrum_esculentum,Polygonaceae,eckerson_number_1908,Fagopyrum esculentum,152,45,27,27,Fagopyrum_esculentum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,364.5,364.5,1.3937371988626723,0.41261956545276485,0.055403999999999995,0.016402499999999997,Fagopyrum,NA,32,4,nagano_genome_2000,NA,5.5
Falcaria_vulgaris,Apiaceae,zarinkamar_stomatal_2007,Falcaria vulgaris,107.9,88.06,23.3,22.66,Falcaria_vulgaris,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,271.445,256.7378,0.853789687998216,0.6776604285096616,0.029288915500000002,0.022608330668,Falcaria,NA,NA,NA,NA,NA,NA
Fargesia_spathacea,Poaceae,zhao_difference_2020,Fargesia spathacea,209.0178879382451,118.3233446087192,18.22525,19.42975,Fargesia_spathacea,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,41.519967195312496,47.18939813281249,0.9132859893885743,0.5511724426635526,0.00867841585042944,0.005583607417146822,Fargesia,NA,NA,NA,NA,NA,NA
Festuca_sulcata,Poaceae,zarinkamar_density_2006,Festuca sulcata,32.34,150.3,36.18,36.68,Festuca_sulcata,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,163.62405,168.1778,0.28051650800683503,1.3217160185362216,0.005291601777,0.02527712334,Festuca,NA,NA,NA,NA,NA,NA
Filago_pyramidata,Asteraceae,zarinkamar_stomatal_2007,Filago pyramidata,114.45,78.56,24.187,23.705,Filago_pyramidata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,292.5054845,280.9635125,0.9400941302209129,0.6324336564065678,0.033477252701025,0.022072493541999996,Filago,NA,28,2,andres-sanchez_genome_2013,NA,1.34
Filipendula_vulgaris,Rosaceae,zarinkamar_stomatal_2007,Filipendula vulgaris,398.3,2.96,23.75,24.04,Filipendula_vulgaris,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,282.03125,288.9608,3.2125319809433006,0.024165718589558863,0.112333046875,8.55323968e-4,Filipendula,NA,NA,NA,NA,NA,NA
Florestina_pedata,Asteraceae,rivera_meso-_2017,Florestina pedata (Cav.) Cass.,592.54,174.276,18.016,27.107,Florestina_pedata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,162.28812799999997,367.3947245,3.6253470363768523,1.6043258403699174,0.09616220736511996,0.064028083006962,Florestina,NA,NA,NA,NA,NA,NA
Fumana_procumbens,Cistaceae,zarinkamar_stomatal_2007,Fumana procumbens,81.89,105.45,38.464,37.847,Fumana_procumbens,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,739.739648,716.1977045000001,1.0696922677291758,1.3553503856376081,0.060577279774719994,0.07552304793952501,Fumana,NA,NA,NA,NA,NA,NA
Galinsoga_parviflora,Asteraceae,rivera_meso-_2017,Galinsoga parviflora Cav.,278.84,243.98,20.998,24.2,Galinsoga_parviflora,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,220.45800200000002,292.82,1.9884127757765973,2.0051327590253547,0.06147250927768,0.0714422236,Galinsoga,NA,16,2,pustahija_small_2013,NA,1.52
Galium_aparine,Rubiaceae,zarinkamar_stomatal_2007,Galium aparine,56.99,6.94,39.07,33.63,Galium_aparine,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,763.23245,565.4884500000001,0.7561633214843047,0.07926106020087635,0.043496617325499996,0.003924489843,Galium,NA,NA,NA,bai_new_2012,NA,2.9
Galium_verum,Rubiaceae,zarinkamar_stomatal_2007,Galium verum,233.78,3.24,30.02,37.83,Galium_verum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,450.6002,715.55445,2.3833706208943632,0.041625061762874914,0.10534131475599999,0.002318396418,Galium,NA,44,4,temsch_heavy_2010,NA,3.78
Geijera_parviflora,Rutaceae,huang_leaf_2019,Geijera parviflora,100.72,133.45,23.89,22.77,Geijera_parviflora,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,285.36605000000003,259.23645,0.8171568135704486,1.0319416663293985,0.028742068556000002,0.034595104252499995,Geijera,NA,NA,NA,NA,NA,NA
Gentiana_straminea,Gentianaceae,yang_large-scale_2014,Gentiana straminea,170,143,29.6,31.1,Gentiana_straminea,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,438.08000000000004,483.605,1.7088902496776237,1.510323451389367,0.0744736,0.069155515,Gentiana,NA,NA,NA,NA,NA,NA
Gentiana_verna,Gentianaceae,bucher_stomatal_2017,Gentiana verna L.,89.5,64.8,40.4,39.7,Gentiana_verna,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,816.0799999999999,788.0450000000001,1.2279422426042033,0.8736531599186539,0.07303915999999999,0.051065316,Gentiana,NA,NA,NA,NA,NA,NA
Geranium_lucidum,Geraniaceae,zarinkamar_stomatal_2007,Geranium lucidum,225.9,47.55,25.82,27.8,Geranium_lucidum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,333.3362,386.42,1.9808245423537683,0.4489198990751895,0.07530064758,0.018374271,Geranium,NA,NA,NA,NA,NA,NA
Geranium_robertianum,Geraniaceae,zarinkamar_stomatal_2007,Geranium robertianum,114.5,2,24.47,27.67,Geranium_robertianum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,299.39045,382.81445,0.9515092080485912,0.018793717491486422,0.034280206524999995,7.656289000000001e-4,Geranium,NA,NA,NA,NA,NA,NA
Geum_rivale,Rosaceae,zarinkamar_stomatal_2007,Geum rivale,351,33.75,24.3,26.53,Geum_rivale,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,295.245,351.92045,2.896589349478409,0.30407769642949584,0.10363099499999999,0.011877315187500001,Geum,NA,NA,NA,NA,NA,NA
Geum_urbanum,Rosaceae,zarinkamar_stomatal_2007,Geum urbanum,127.21,5.2,26.22,28.41,Geum_urbanum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,343.7442,403.56405,1.1327328079301033,0.05017046390408877,0.04372769968199999,0.0020985330600000003,Geum,NA,42,NA,pustahija_small_2013,NA,3.02
Gladiolus_segetum,Iridaceae,zarinkamar_density_2006,Gladiolus segetum,108.02,18.69,27.67,27.43,Gladiolus_segetum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,382.81445,376.20245,1.0150486817151816,0.17410395965111355,0.041351616889,0.007031223790499999,Gladiolus,NA,NA,NA,NA,NA,NA
Globularia_nudicaulis,Plantaginaceae,bucher_stomatal_2017,Globularia nudicaulis L.,186.6,57.5,30.2,30,Globularia_nudicaulis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,456.02,450,1.913780485257016,0.5858179015687401,0.085093332,0.025875,Globularia,NA,NA,NA,NA,NA,NA
Glycine_max,Fabaceae,xiong_one_2020,Glycine max,164.72915826666667,136.48840736666665,17.76631967,20.02347515,Glycine_max,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,157.8210573083145,200.46977854133374,0.9938972542388916,0.9281298890904379,0.025997729927154007,0.027361800798255006,Glycine,NA,40,2,greilhuber_genome_1997,NA,2.26
Glycyrrhiza_uralensis,Fabaceae,yang_large-scale_2014,Glycyrrhiza uralensis,820,287,12.2,15.4,Glycyrrhiza_uralensis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,74.41999999999999,118.58000000000001,3.397404224518073,1.500984325422329,0.061024399999999986,0.03403246,Glycyrrhiza,NA,NA,NA,NA,NA,NA
Gossypium_hirsutum,Malvaceae,xiong_one_2020,Gossypium hirsutum,177.74858990833334,75.9624627125,22.687855825,21.992718598333333,Gossypium_hirsutum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,257.3694009679932,241.83983567273845,1.3695350681882963,0.567350566653561,0.045747048107613236,0.01837074949968752,Gossypium,NA,52,4,hendrix_estimation_2005,NA,4.8
Gymnadenia_conopsea,Orchidaceae,zarinkamar_density_2006,Gymnadenia conopsea,67.67,20,49.8,56.1,Gymnadenia_conopsea,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1240.0199999999998,1573.605,1.1444558901321744,0.38103633945514576,0.08391215339999998,0.031472099999999996,Gymnadenia,NA,NA,NA,siljak-yakovlev_towards_2010,NA,11.02
Gypsophila_elegans,Caryophyllaceae,zarinkamar_stomatal_2007,Gypsophila elegans,96,83,31,30,Gypsophila_elegans,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,480.5,450,1.010663231923809,0.8456154057427032,0.046128,0.03735,Gypsophila,NA,NA,NA,NA,NA,NA
Hedychium_spicatum,Zingiberaceae,pandey_patterns_2003,Hedychium spicatum,56,2,51,46,Hedychium_spicatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1300.5,1058,0.969910682249462,0.031243621416999472,0.072828,0.002116,Hedychium,NA,NA,NA,NA,NA,NA
Hedysarum_fruticosum,Fabaceae,yang_large-scale_2014,Hedysarum fruticosum,351,367,22.7,17.8,Hedysarum_fruticosum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,257.645,158.42000000000002,2.705867417002464,2.2185008833553344,0.09043339499999999,0.05814014,Hedysarum,NA,NA,NA,NA,NA,NA
Helianthemum_ledifolium,Cistaceae,zarinkamar_stomatal_2007,Helianthemum ledifolium,336.2,77.98,26.548,30.226,Helianthemum_ledifolium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,352.398152,456.80553799999996,3.0311194929940477,0.8004559704358547,0.11847625870239999,0.035621695853239994,Helianthemum,NA,NA,NA,bou_dagher-harrat_nuclear_2013,NA,4.8
Helianthemum_nummularium,Cistaceae,zarinkamar_stomatal_2007,Helianthemum nummularium,231.35,92.81,28.645,29.206,Helianthemum_nummularium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,410.2680125,426.49521799999997,2.250566602560869,0.9205351851239623,0.094915504691875,0.039583021182579996,Helianthemum,NA,20,4,mowforth_variation_1985,NA,4.4
Helianthemum_salicifolium,Cistaceae,zarinkamar_stomatal_2007,Helianthemum salicifolium,138.33,73.33,30.15,28.35,Helianthemum_salicifolium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,454.51124999999996,401.86125000000004,1.4163716743586754,0.7060058304751956,0.0628725412125,0.0294684854625,Helianthemum,NA,NA,NA,NA,NA,NA
Helianthus_annuus,Asteraceae,xiong_one_2020,Helianthus annuus,323.75737205,247.82239558333333,24.07256392,23.962360195,Helianthus_annuus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,289.7441668412429,287.09735305746017,2.646766043127344,2.0167110702927067,0.09380681002333754,0.0711491538003338,Helianthus,line HA 412 H0,34,2,sanchez_genome_2014,NA,7.34
Helichrysum_plicatum,Asteraceae,zarinkamar_stomatal_2007,Helichrysum plicatum,162,139.7,22.5,23.787,Helichrysum_plicatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,253.125,282.9106845,1.2378586963582945,1.1285209300398853,0.041006249999999994,0.03952262262464999,Helichrysum,NA,NA,NA,NA,NA,NA
Helictotrichon_pubescens,Poaceae,zarinkamar_density_2006,Helictotrichon pubescens,44.67,87.18,51.99,48.67,Helictotrichon_pubescens,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,337.87001250000003,296.0961125,0.5567825501217115,1.0172508391939723,0.015092653458375,0.02581365908775,Helictotrichon,NA,14,2,smarda_ecological_2014,NA,10.8
Heliotropium_ellipticum,Boraginaceae,zarinkamar_stomatal_2007,Heliotropium ellipticum,209.68,245.64,27.59,29.59,Heliotropium_ellipticum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,380.60405,437.78405,1.9646366787302918,2.468411683136468,0.07980505720399998,0.10753727404199999,Heliotropium,NA,NA,NA,NA,NA,NA
Hepatica_nobilis,Ranunculaceae,bucher_stomatal_2017,Hepatica nobilis Schreb.,63.8,15.7,45.2,42.4,Hepatica_nobilis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1021.5200000000001,898.88,0.9793381054074609,0.22606797722682836,0.065172976,0.014112416,Hepatica,var. nobilis,14,2,mabuchi_nuclear_2005,NA,38.3
Heracleum_pastinacifolium,Apiaceae,zarinkamar_stomatal_2007,Heracleum pastinacifolium,298.47,122.85,27,28.33,Heracleum_pastinacifolium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,364.5,401.2944499999999,2.7367680377930386,1.181939575915768,0.108792315,0.049299023182499985,Heracleum,NA,NA,NA,NA,NA,NA
Heracleum_persicum,Apiaceae,zarinkamar_stomatal_2007,Heracleum persicum,275.5,117.14,23.35,24.61,Heracleum_persicum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,272.61125000000004,302.82605,2.18465079678208,0.9790173149206077,0.075104399375,0.035473043497,Heracleum,NA,NA,NA,NA,NA,NA
Herniaria_hirsuta,Caryophyllaceae,zarinkamar_stomatal_2007,Herniaria hirsuta,85,168,31,30,Herniaria_hirsuta,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,480.5,450,0.8948580699325394,1.7116070863225799,0.0408425,0.0756,Herniaria,NA,NA,NA,NA,NA,NA
Herniaria_incana,Caryophyllaceae,zarinkamar_stomatal_2007,Herniaria incana,99,146,26,26.2,Herniaria_incana,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,338,343.21999999999997,0.8741421905147461,1.299055441785939,0.033462,0.050110119999999994,Herniaria,NA,NA,NA,NA,NA,NA
Hesperis_hyrcana,Brassicaceae,zarinkamar_stomatal_2007,Hesperis hyrcana,62,12,39.64,35.7,Hesperis_hyrcana,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,785.6648,637.2450000000001,0.834639385697079,0.1454866023374193,0.0487112176,0.007646940000000001,Hesperis,NA,NA,NA,NA,NA,NA
Heteropogon_contortus,Poaceae,pathare_increased_2020,Heteropogon contortus,97.5892857175,53.9285714275,38.767708335,39.382645835000005,Heteropogon_contortus,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,187.86690119345357,193.8740991206304,0.9070309670363523,0.5091827141508802,0.01833379669742928,0.010455353202369132,Heteropogon,NA,NA,NA,NA,NA,NA
Heterosperma_pinnatum,Asteraceae,rivera_meso-_2017,Heterosperma pinnatum Cav.,209.132,104.56,24.842,31.88,Heterosperma_pinnatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,308.562482,508.1672,1.7643331235988906,1.1320286717926469,0.064530288985624,0.053133962432,Heterosperma,NA,NA,NA,NA,NA,NA
Hieracium_pilosella,Asteraceae,zarinkamar_stomatal_2007,Hieracium pilosella,210.83,203.33,27,26.983,Hieracium_pilosella,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,364.5,364.04114450000003,1.9331685107645868,1.8632247025997108,0.07684753500000001,0.074020485911185,Hieracium,NA,18,2,siljak-yakovlev_towards_2010,NA,7.78
Hieracium_procerum,Asteraceae,zarinkamar_stomatal_2007,Hieracium procerum,94.55,70.61,32.66,32.436,Hieracium_procerum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,533.3377999999999,526.047048,1.0486999637669414,0.7777983950362775,0.05042708898999999,0.037144182059279995,Hieracium,NA,NA,NA,NA,NA,NA
Hippocrepis_comosa,Fabaceae,bucher_stomatal_2017,Hippocrepis comosa L.,136.3,190.2,26.3,23.4,Hippocrepis_comosa,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,345.845,273.78,1.217377144101129,1.5114713148718608,0.047138673500000006,0.05207295599999999,Hippocrepis,NA,28,NA,vidic_selective_2009,NA,3.8
Hippocrepis_unisiliquosa,Fabaceae,zarinkamar_stomatal_2007,Hippocrepis unisiliquosa,200.9,212.2,20.83,20.21,Hippocrepis_unisiliquosa,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,216.94444999999996,204.22205000000002,1.4211592499339596,1.4564152994709791,0.043584140004999994,0.04333591901,Hippocrepis,NA,NA,NA,NA,NA,NA
Hordeum_bulbosum,Poaceae,zarinkamar_density_2006,Hordeum bulbosum,84.91,90.29,43.31,43.54,Hordeum_bulbosum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,234.46951250000004,236.96644999999998,0.8816513370876687,0.9424925448477248,0.019908806306375003,0.0213957007705,Hordeum,NA,14,2,jakob_considerable_2004,NA,8.88
Hordeum_violaceum,Poaceae,zarinkamar_density_2006,Hordeum violaceum,64.88,76.28,47.58,49.2,Hordeum_violaceum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,282.98204999999996,302.58000000000004,0.7400910031531878,0.899757826473914,0.018359875403999994,0.023080802400000003,Hordeum,NA,14,2,bennett_nuclear_1976,NA,11
Hordeum_vulgare,Poaceae,xiong_one_2020,Hordeum vulgare,145.1057959,140.1191586333333,24.71213618,23.557607693333335,Hordeum_vulgare,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,76.33620932235813,69.37011002912475,0.8596959762366926,0.7913681218881182,0.011076826409709774,0.009720081451582716,Hordeum,cv. Sultan,14,2,bennett_nuclear_1976,NA,11
Hordeum_vulgare_var._hexastichon,Poaceae,kawamitsu_stomatal_1996,Hordeum vulgare var hexasrichon,22.9,28.5,62,61.4,Hordeum_vulgare_var._hexastichon,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,480.5,471.245,0.3403901762301872,0.41953005309565045,0.01100345,0.013430482499999999,Hordeum,NA,NA,NA,NA,NA,NA
Hymenachne_indica,Poaceae,kawamitsu_stomatal_1996,Hymenachne indica,89.3,114.4,60.1,58.5,Hymenachne_indica,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,451.50125,427.78125,1.2866954842337501,1.6044704996498838,0.040319061625,0.048938175,Hymenachne,NA,NA,NA,NA,NA,NA
Hypericum_hirsutum,Hypericaceae,zarinkamar_stomatal_2007,Hypericum hirsutum,161.21,7.28,24.97,23.86,Hypericum_hirsutum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,311.75044999999994,284.64979999999997,1.367048931408729,0.058989587337281976,0.0502572900445,0.002072250544,Hypericum,NA,NA,NA,hanson_unpublished_2002,"Hanson L, Leitch IJ, Bennett MD. Unpublished data from the Jodrell Laboratory, Royal Botanic Gardens, Kew",0.3
Hypericum_linarioides,Hypericaceae,zarinkamar_stomatal_2007,Hypericum linarioides,229.15,3.67,24.05,26.11,Hypericum_linarioides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,289.20125,340.86605,1.871580371057778,0.03254216745191448,0.0662704664375,0.0012509784034999997,Hypericum,NA,NA,NA,NA,NA,NA
Hypericum_perforatum,Hypericaceae,zarinkamar_stomatal_2007,Hypericum perforatum,261.8,5,24.37,24.14,Hypericum_perforatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,296.94845000000004,291.3698,2.1666996382551105,0.04099027288078083,0.07774110421000002,0.0014568489999999999,Hypericum,NA,16,2,pustahija_small_2013,used diploid,0.78
Imperata_cylindrica,Poaceae,zhao_difference_2020,Imperata cylindrica,225.2347930369021,203.61225290535947,18.263,15.72775,Imperata_cylindrica,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,41.69214612500001,30.9202650078125,0.9861828455242996,0.7677509320933088,0.009390521903728657,0.006295744818671455,Imperata,NA,NA,NA,bennett_dna_1998,NA,10.8
Inula_oculus-christi,Asteraceae,zarinkamar_stomatal_2007,Inula oculus-christii,169.58,130.83,26.81,27.429,Inula_oculus-christi,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,359.38804999999996,376.17502049999996,1.5439917815910742,1.2186832870905122,0.060945025518999996,0.049214977932015,Inula,NA,NA,NA,NA,NA,NA
Inula_vulgaris,Asteraceae,zarinkamar_stomatal_2007,Inula vulgaris,182.77,20.26,26.2,28.086,Inula_vulgaris,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,343.21999999999997,394.41169799999994,1.6262216650357264,0.19324259993095202,0.0627303194,0.007990781001479999,Inula,NA,NA,NA,NA,NA,NA
Iris_acutiloba,Iridaceae,zarinkamar_density_2006,Iris acutiloba,110.9,0.833,33.17,28.8,Iris_acutiloba,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,550.12445,414.72,1.2492534488518225,0.00814724973089548,0.061008801505,3.4546176e-4,Iris,NA,NA,NA,NA,NA,NA
